title_length,text_length,sentiment_score,sentiment_label
9,350,-0.6705,negative
10,399,0.2732,positive
14,500,-0.3182,negative
13,332,0.4404,positive
19,249,-0.6249,negative
12,405,0.0,neutral
13,370,-0.3818,negative
9,362,-0.4215,negative
13,257,-0.3818,negative
13,367,-0.3774,negative
11,387,0.0,neutral
18,246,0.4404,positive
12,393,-0.7003,negative
15,594,-0.6705,negative
13,387,-0.8402,negative
14,276,-0.3182,negative
13,326,0.4019,positive
13,353,0.3612,positive
16,416,-0.128,negative
13,341,0.0,neutral
9,567,0.4019,positive
13,686,-0.4019,negative
18,596,0.0,neutral
15,622,-0.34,negative
11,527,-0.7818,negative
10,375,0.5267,positive
15,332,-0.6597,negative
11,278,0.0,neutral
15,384,0.0,neutral
15,370,-0.7783,negative
17,237,-0.4404,negative
12,533,0.0,neutral
11,229,0.5267,positive
14,523,0.5267,positive
17,418,0.0,neutral
10,425,0.5267,positive
13,416,-0.8626,negative
8,277,-0.4019,negative
13,629,-0.5267,negative
15,399,-0.4767,negative
13,371,0.0,neutral
13,358,-0.7351,negative
12,1277,0.1779,positive
13,315,-0.4215,negative
9,599,-0.3612,negative
10,427,-0.4215,negative
16,537,0.7351,positive
15,405,-0.296,negative
15,296,-0.5574,negative
14,321,-0.34,negative
12,477,0.0,neutral
12,430,0.2023,positive
13,383,0.6597,positive
14,424,-0.4215,negative
12,327,0.0772,positive
13,320,-0.8038,negative
12,284,0.8531,positive
19,616,0.5267,positive
13,503,-0.128,negative
14,392,0.0,neutral
16,310,-0.186,negative
16,407,-0.3597,negative
12,433,-0.5267,negative
16,396,-0.6369,negative
15,378,0.4767,positive
10,398,-0.1027,negative
14,349,-0.6408,negative
10,308,0.7184,positive
10,296,0.0,neutral
14,628,0.4588,positive
16,327,0.0857,positive
18,302,0.4648,positive
12,377,-0.4767,negative
16,523,0.0,neutral
15,98,-0.34,negative
18,204,0.0,neutral
11,297,0.0772,positive
12,369,-0.3818,negative
12,522,0.0,neutral
12,328,-0.357,negative
13,407,0.5319,positive
15,435,-0.7777,negative
12,310,0.0772,positive
14,404,0.0,neutral
13,548,-0.1779,negative
10,412,0.0,neutral
17,399,-0.5994,negative
14,371,-0.4404,negative
12,472,-0.6808,negative
13,384,0.7269,positive
13,567,0.5574,positive
13,370,-0.7088,negative
15,353,-0.2732,negative
15,336,-0.1027,negative
14,372,0.2577,positive
15,377,0.0,neutral
12,503,0.0,neutral
10,324,0.0772,positive
11,571,-0.4767,negative
13,454,0.0,neutral
17,326,0.3182,positive
11,314,0.4939,positive
11,348,-0.34,negative
16,333,-0.5859,negative
14,343,-0.5719,negative
15,315,-0.6808,negative
13,316,-0.6369,negative
13,589,-0.296,negative
16,331,-0.8988,negative
13,392,0.2263,positive
10,509,-0.5904,negative
15,386,0.0,neutral
10,344,-0.4939,negative
15,445,-0.368,negative
12,291,0.0,neutral
12,324,-0.296,negative
12,390,-0.1531,negative
13,606,-0.024,neutral
9,402,0.0,neutral
13,368,-0.4019,negative
12,581,-0.4939,negative
12,343,-0.7184,negative
14,352,0.0,neutral
14,791,0.6908,positive
13,365,0.4019,positive
16,334,0.0,neutral
16,329,0.3254,positive
14,414,-0.1779,negative
15,382,0.34,positive
15,328,0.0,neutral
14,394,-0.4588,negative
15,248,0.2023,positive
12,282,-0.7096,negative
12,351,-0.6486,negative
14,430,0.0,neutral
15,531,-0.7351,negative
12,377,-0.2808,negative
15,763,-0.5267,negative
10,344,0.4522,positive
13,468,-0.4767,negative
13,605,-0.25,negative
12,433,-0.296,negative
9,410,-0.0516,negative
12,309,0.5719,positive
16,497,-0.7906,negative
13,371,-0.4019,negative
13,318,-0.7745,negative
13,365,-0.5574,negative
11,303,0.1761,positive
16,365,-0.5574,negative
15,340,-0.2263,negative
13,553,0.0,neutral
13,476,-0.7739,negative
14,511,-0.8519,negative
15,509,-0.8126,negative
15,397,0.5719,positive
13,586,-0.5766,negative
15,344,-0.6486,negative
14,348,-0.3818,negative
15,402,-0.4767,negative
16,689,-0.0516,negative
13,326,0.7125,positive
13,538,0.0,neutral
13,390,0.0,neutral
14,405,-0.7579,negative
15,500,0.6249,positive
15,363,-0.5267,negative
17,546,0.4926,positive
16,392,0.0,neutral
14,447,-0.8442,negative
9,371,0.0,neutral
15,496,0.0,neutral
10,509,-0.6908,negative
13,324,-0.3384,negative
13,783,0.2103,positive
19,532,0.6124,positive
16,440,-0.5106,negative
19,494,0.5267,positive
14,308,0.8415,positive
13,225,0.0,neutral
14,607,-0.3612,negative
17,852,0.0,neutral
15,350,-0.5423,negative
14,438,-0.3182,negative
13,405,-0.4084,negative
14,320,-0.4939,negative
13,499,0.0,neutral
15,515,0.7264,positive
14,363,0.0,neutral
14,334,0.0,neutral
12,569,-0.6486,negative
16,377,-0.9453,negative
15,406,-0.7213,negative
14,187,0.5574,positive
18,318,-0.5267,negative
15,399,-0.4404,negative
16,337,-0.7003,negative
13,362,-0.5574,negative
11,342,-0.4767,negative
11,331,-0.6597,negative
11,538,-0.2484,negative
12,694,0.357,positive
14,439,0.5383,positive
14,373,-0.3818,negative
14,412,-0.296,negative
13,363,0.0,neutral
15,445,0.0,neutral
15,553,0.0,neutral
12,505,0.0,neutral
11,549,0.0,neutral
16,550,-0.4019,negative
8,550,-0.8126,negative
16,587,-0.3182,negative
17,352,-0.8331,negative
15,352,-0.3182,negative
14,687,-0.8519,negative
12,224,0.3612,positive
11,147,0.34,positive
11,573,0.0,neutral
12,298,-0.4404,negative
15,470,-0.6408,negative
16,502,-0.296,negative
11,384,-0.34,negative
13,321,-0.5719,negative
12,477,-0.4019,negative
16,351,-0.2732,negative
16,367,0.1027,positive
14,506,0.296,positive
13,315,0.0772,positive
11,420,0.0,neutral
18,1427,0.3818,positive
17,702,0.4939,positive
16,501,0.1027,positive
16,383,0.0,neutral
13,385,-0.3612,negative
11,365,-0.34,negative
13,450,-0.8074,negative
13,421,-0.5994,negative
11,529,0.0,neutral
19,389,0.0,neutral
14,476,-0.5994,negative
15,518,0.296,positive
8,531,0.0,neutral
11,335,-0.1027,negative
17,315,0.0,neutral
14,466,0.0,neutral
15,479,-0.7964,negative
12,342,-0.8217,negative
12,620,-0.7034,negative
14,468,-0.4926,negative
16,312,0.0,neutral
12,408,0.0,neutral
15,437,-0.0516,negative
15,385,0.0,neutral
11,367,0.1531,positive
16,213,0.0,neutral
10,446,-0.296,negative
12,183,-0.1531,negative
13,375,-0.8816,negative
13,529,-0.4215,negative
17,353,-0.3802,negative
16,384,0.6597,positive
12,298,-0.7672,negative
6,375,0.3182,positive
16,467,-0.3612,negative
9,382,0.0,neutral
13,356,-0.5574,negative
15,489,-0.8519,negative
17,328,-0.7717,negative
16,517,0.0,neutral
9,411,0.0,neutral
5,466,-0.5719,negative
12,322,-0.4588,negative
8,233,0.3182,positive
11,497,0.0,neutral
12,429,-0.1779,negative
10,382,0.0,neutral
13,509,-0.3369,negative
16,339,0.5574,positive
17,347,0.0772,positive
12,330,0.6705,positive
13,346,0.0,neutral
14,308,-0.128,negative
9,361,0.0,neutral
14,348,-0.8902,negative
13,402,-0.34,negative
14,385,-0.8519,negative
17,308,-0.7003,negative
17,432,-0.6124,negative
7,556,0.6369,positive
11,338,0.4019,positive
12,351,0.0,neutral
15,309,-0.8481,negative
7,337,0.0,neutral
17,474,-0.2263,negative
7,431,-0.1027,negative
15,348,0.0,neutral
6,350,-0.296,negative
9,469,-0.7269,negative
11,328,0.0,neutral
17,583,0.0,neutral
12,305,-0.6808,negative
12,394,-0.8494,negative
11,408,0.0,neutral
8,532,0.0,neutral
12,371,-0.2023,negative
17,337,-0.7184,negative
9,262,0.0,neutral
12,234,0.1697,positive
9,345,0.6486,positive
11,435,-0.7096,negative
14,419,0.765,positive
17,424,0.128,positive
14,394,0.0,neutral
13,439,0.0,neutral
12,427,0.0,neutral
12,354,-0.6289,negative
16,240,0.5106,positive
13,404,0.0,neutral
8,248,0.0,neutral
14,389,-0.7925,negative
17,304,0.0,neutral
13,375,-0.3818,negative
13,358,0.25,positive
17,574,-0.8491,negative
15,430,-0.0772,negative
14,216,0.0772,positive
14,449,-0.296,negative
15,336,-0.6705,negative
19,332,-0.6166,negative
7,332,0.0,neutral
19,605,-0.5574,negative
14,459,0.4215,positive
13,633,0.0,neutral
15,593,0.0,neutral
14,490,0.0,neutral
16,317,-0.6597,negative
15,302,-0.7579,negative
14,563,-0.3818,negative
12,487,-0.34,negative
11,329,0.0,neutral
10,585,-0.4588,negative
10,473,0.0,neutral
10,716,-0.6597,negative
18,438,-0.4588,negative
15,413,-0.6597,negative
11,231,-0.5574,negative
13,456,0.0864,positive
14,261,-0.4215,negative
15,475,0.0,neutral
12,441,0.0,neutral
10,309,-0.5574,negative
12,383,-0.296,negative
16,392,0.0,neutral
13,376,-0.4588,negative
17,211,-0.4574,negative
16,722,-0.296,negative
14,581,0.0516,positive
13,525,0.4767,positive
9,320,-0.5574,negative
11,355,0.6124,positive
12,356,-0.2263,negative
13,364,0.2023,positive
14,408,0.4767,positive
17,389,-0.5423,negative
12,394,0.0,neutral
13,339,-0.2263,negative
14,238,-0.4767,negative
11,473,0.4019,positive
16,448,0.0,neutral
12,730,-0.7739,negative
15,575,-0.7717,negative
12,396,-0.4215,negative
13,250,-0.34,negative
21,789,-0.34,negative
19,558,0.3612,positive
14,335,0.0,neutral
16,334,-0.4404,negative
14,346,-0.4588,negative
16,355,0.1531,positive
16,325,-0.5267,negative
11,325,-0.516,negative
10,598,-0.6908,negative
8,389,-0.7531,negative
11,321,-0.3182,negative
12,283,0.4939,positive
12,412,-0.34,negative
13,348,0.3182,positive
14,406,0.0,neutral
8,471,0.0,neutral
17,406,0.0258,neutral
15,414,0.0,neutral
10,351,-0.0772,negative
16,561,-0.5106,negative
13,265,-0.34,negative
16,417,0.1695,positive
17,412,-0.3804,negative
11,170,0.0,neutral
15,365,0.296,positive
13,380,0.368,positive
11,342,0.0,neutral
13,341,-0.8091,negative
14,380,-0.765,negative
9,317,0.0,neutral
17,348,-0.7783,negative
13,361,0.5719,positive
11,425,-0.6321,negative
13,322,0.0,neutral
16,541,-0.34,negative
9,305,0.296,positive
16,324,-0.34,negative
16,501,0.4588,positive
11,354,-0.6124,negative
17,324,-0.763,negative
16,446,-0.6476,negative
11,469,0.4019,positive
9,219,0.0,neutral
12,390,-0.6666,negative
13,485,-0.34,negative
17,352,-0.4404,negative
17,494,-0.296,negative
14,671,-0.128,negative
13,421,-0.87,negative
15,478,-0.3947,negative
11,424,0.0,neutral
11,414,-0.4588,negative
16,586,-0.5423,negative
11,391,-0.7584,negative
12,405,-0.5719,negative
8,451,0.0,neutral
10,346,0.0,neutral
12,275,-0.5574,negative
12,308,-0.7804,negative
16,370,0.0857,positive
17,544,0.5106,positive
14,383,0.0258,neutral
12,314,-0.34,negative
16,719,0.4939,positive
15,499,-0.5423,negative
14,535,-0.5423,negative
11,314,0.2023,positive
14,488,-0.4939,negative
18,502,-0.3612,negative
13,469,-0.7964,negative
12,390,-0.7983,negative
17,335,-0.7845,negative
15,436,0.0,neutral
10,354,-0.8192,negative
15,584,0.0,neutral
9,161,0.4019,positive
15,319,-0.4466,negative
13,462,0.3885,positive
15,392,0.4939,positive
10,315,0.046,neutral
17,335,0.0,neutral
11,172,-0.4404,negative
13,528,0.0,neutral
12,310,0.6369,positive
14,592,0.296,positive
13,290,-0.7672,negative
16,484,-0.34,negative
15,390,0.0,neutral
13,504,0.4939,positive
18,462,0.0,neutral
15,335,0.0,neutral
15,348,-0.5574,negative
11,414,-0.6908,negative
13,373,0.8689,positive
11,314,0.0,neutral
13,457,0.2732,positive
12,394,-0.743,negative
17,357,-0.4003,negative
11,423,0.2577,positive
16,477,0.7506,positive
15,576,0.4215,positive
13,331,0.0,neutral
16,534,0.0516,positive
11,306,0.0,neutral
15,443,-0.3182,negative
15,435,-0.34,negative
17,562,-0.0258,neutral
15,324,-0.0258,neutral
15,271,-0.3818,negative
8,440,-0.1779,negative
14,316,0.0,neutral
13,767,0.0,neutral
14,343,0.0,neutral
19,703,-0.8979,negative
19,320,0.4927,positive
14,427,-0.5859,negative
13,383,-0.7034,negative
16,688,0.0,neutral
17,702,-0.4168,negative
13,339,0.0,neutral
13,427,0.0,neutral
10,518,0.1027,positive
15,319,0.0,neutral
16,351,-0.7756,negative
11,347,-0.5423,negative
14,601,0.0772,positive
15,336,-0.34,negative
17,307,0.0,neutral
13,748,-0.8555,negative
10,329,0.5106,positive
16,417,-0.4588,negative
13,340,-0.0263,neutral
17,807,-0.4404,negative
12,464,-0.5423,negative
12,413,-0.6626,negative
11,148,0.0,neutral
17,776,0.5719,positive
15,165,-0.8176,negative
11,332,0.4404,positive
12,309,0.0,neutral
13,155,0.2263,positive
13,380,0.0,neutral
10,357,0.2263,positive
17,457,-0.3182,negative
16,374,-0.6166,negative
13,371,-0.7672,negative
14,375,-0.8834,negative
12,342,-0.4215,negative
11,652,0.4939,positive
17,562,-0.2263,negative
14,566,-0.3182,negative
13,746,-0.7579,negative
14,329,-0.1027,negative
15,419,-0.7003,negative
9,365,0.0,neutral
11,507,-0.4404,negative
14,605,0.0,neutral
14,422,-0.3818,negative
16,394,0.1197,positive
11,532,0.0,neutral
11,319,-0.1779,negative
15,321,-0.7003,negative
17,621,-0.4019,negative
12,418,0.0,neutral
13,345,-0.2732,negative
14,422,-0.4019,negative
13,425,-0.5267,negative
15,338,0.3586,positive
17,601,0.4939,positive
15,419,0.296,positive
9,162,-0.6124,negative
10,516,0.0,neutral
17,498,-0.25,negative
8,419,0.0,neutral
14,515,-0.8074,negative
12,309,0.2342,positive
16,173,0.3818,positive
16,193,-0.2342,negative
13,474,-0.7184,negative
10,345,0.0,neutral
18,620,-0.8074,negative
8,412,0.0,neutral
15,839,-0.4767,negative
10,388,-0.7297,negative
11,422,0.5719,positive
10,519,-0.3818,negative
12,342,0.3182,positive
16,341,0.5574,positive
10,784,-0.5849,negative
10,369,-0.368,negative
14,304,0.0,neutral
14,276,-0.34,negative
15,637,-0.8038,negative
7,347,-0.4019,negative
14,350,0.0,neutral
14,314,0.0,neutral
15,394,-0.6841,negative
12,516,-0.7297,negative
14,381,-0.7925,negative
13,439,-0.694,negative
15,455,-0.296,negative
12,460,-0.3034,negative
11,675,0.0,neutral
14,733,-0.3818,negative
18,448,0.128,positive
15,595,-0.5719,negative
16,334,-0.7845,negative
15,374,0.0,neutral
16,436,0.7964,positive
13,325,0.6249,positive
12,442,0.0,neutral
9,218,0.4215,positive
17,381,0.0,neutral
18,592,-0.2263,negative
13,423,-0.7717,negative
13,685,-0.4812,negative
17,888,-0.7003,negative
14,425,0.0,neutral
16,322,-0.5994,negative
18,412,0.3612,positive
13,333,-0.6124,negative
13,514,0.5423,positive
18,573,0.2846,positive
13,955,-0.4019,negative
12,790,-0.3182,negative
16,590,-0.8531,negative
14,332,0.0,neutral
14,329,0.3034,positive
17,552,-0.0772,negative
16,412,-0.4588,negative
16,442,0.4767,positive
15,534,-0.5622,negative
10,302,-0.0772,negative
13,698,-0.4404,negative
11,689,-0.7378,negative
16,495,-0.6124,negative
14,318,-0.7404,negative
12,324,-0.1531,negative
14,478,-0.9042,negative
19,351,0.0,neutral
9,363,-0.6697,negative
11,477,0.5423,positive
15,516,-0.6028,negative
13,265,-0.2263,negative
13,373,0.0,neutral
14,665,-0.5859,negative
13,333,0.323,positive
19,530,-0.7925,negative
17,474,0.1531,positive
13,479,-0.4404,negative
12,490,-0.5423,negative
13,349,0.0,neutral
12,347,-0.4648,negative
14,512,-0.3818,negative
10,505,0.5423,positive
13,321,0.2103,positive
14,400,0.0,neutral
14,405,0.0,neutral
13,355,-0.8271,negative
14,493,0.595,positive
15,254,-0.8159,negative
14,530,0.0,neutral
17,351,-0.2263,negative
13,368,0.4939,positive
13,435,0.0173,neutral
13,471,-0.8986,negative
13,341,-0.3034,negative
16,588,0.25,positive
18,327,-0.6115,negative
16,191,0.0,neutral
15,337,-0.4588,negative
15,411,-0.9201,negative
18,771,-0.4084,negative
17,374,0.0,neutral
17,360,-0.3182,negative
17,482,0.4019,positive
21,586,-0.5859,negative
16,499,-0.0516,negative
14,338,0.5719,positive
12,286,-0.7717,negative
10,519,-0.3751,negative
15,431,-0.128,negative
12,541,-0.7096,negative
16,347,0.3612,positive
16,319,0.6633,positive
15,465,0.5378,positive
14,644,-0.2263,negative
11,356,-0.6739,negative
14,469,0.0,neutral
17,718,-0.7096,negative
15,525,0.0,neutral
15,426,-0.2732,negative
12,518,0.1943,positive
17,405,-0.6705,negative
10,324,-0.4767,negative
13,314,-0.5319,negative
14,664,-0.5473,negative
12,467,-0.4824,negative
18,345,-0.25,negative
14,457,0.0,neutral
13,369,-0.7506,negative
19,551,0.0,neutral
9,340,0.2263,positive
15,431,-0.0601,negative
12,319,-0.5106,negative
14,337,0.6166,positive
16,321,-0.7717,negative
14,344,-0.5267,negative
11,308,-0.1027,negative
13,501,0.0,neutral
13,331,0.4019,positive
16,299,-0.5106,negative
11,453,0.0,neutral
14,379,0.4278,positive
12,311,0.1779,positive
13,344,0.0,neutral
15,281,-0.6908,negative
15,275,-0.4588,negative
9,319,-0.8345,negative
13,329,-0.6289,negative
13,337,0.0,neutral
13,378,0.0,neutral
16,531,-0.6633,negative
13,233,-0.0772,negative
13,387,0.0516,positive
17,437,0.0,neutral
13,353,0.0,neutral
16,506,-0.6289,negative
14,435,-0.1027,negative
14,459,-0.3612,negative
17,413,-0.876,negative
16,558,-0.7269,negative
13,335,-0.6166,negative
16,257,-0.7456,negative
12,392,-0.296,negative
14,315,-0.7034,negative
9,383,0.0,neutral
10,607,-0.8636,negative
12,347,0.34,positive
14,584,0.4767,positive
15,498,-0.6249,negative
15,627,-0.5859,negative
12,369,-0.5574,negative
13,388,-0.9329,negative
15,649,-0.296,negative
10,336,-0.6523,negative
14,447,0.4648,positive
14,511,0.0,neutral
14,556,-0.5209,negative
16,471,-0.079,negative
12,409,-0.6249,negative
15,252,0.5423,positive
14,439,0.0,neutral
10,395,-0.8143,negative
15,358,0.0,neutral
14,391,-0.1697,negative
15,487,-0.34,negative
12,394,0.4767,positive
17,455,0.1531,positive
15,769,-0.5106,negative
13,346,-0.2732,negative
12,331,0.3182,positive
12,526,-0.2732,negative
13,370,-0.7184,negative
16,361,-0.4588,negative
13,453,0.25,positive
15,315,-0.8038,negative
13,212,-0.4767,negative
16,452,-0.6115,negative
14,573,-0.1531,negative
14,585,0.0343,neutral
12,390,-0.5595,negative
13,420,0.0,neutral
13,317,-0.516,negative
12,351,-0.7983,negative
17,348,0.6369,positive
13,591,0.0,neutral
10,396,0.0,neutral
18,472,-0.5719,negative
13,504,0.0,neutral
13,317,-0.7481,negative
14,427,0.34,positive
17,381,-0.5267,negative
16,338,0.128,positive
12,456,0.0,neutral
15,339,-0.4404,negative
13,246,0.0,neutral
9,454,-0.5859,negative
16,472,0.3818,positive
17,435,-0.6037,negative
13,312,0.0,neutral
17,493,-0.875,negative
14,647,-0.5267,negative
11,307,0.0,neutral
12,392,0.6124,positive
14,311,-0.743,negative
12,421,-0.6633,negative
13,452,0.1027,positive
13,359,-0.6166,negative
14,260,-0.2885,negative
12,296,-0.4404,negative
13,311,-0.8429,negative
14,398,-0.5622,negative
16,495,-0.8126,negative
15,481,-0.8519,negative
12,444,-0.7003,negative
15,398,-0.2944,negative
13,268,-0.4824,negative
16,566,0.4404,positive
14,312,-0.6037,negative
14,458,-0.5622,negative
12,380,0.3818,positive
12,238,0.0,neutral
14,422,-0.5994,negative
14,326,-0.765,negative
16,813,0.5574,positive
15,580,0.0,neutral
14,333,0.3885,positive
16,606,-0.5574,negative
14,240,-0.2263,negative
15,364,-0.6289,negative
8,265,0.0,neutral
15,340,0.0,neutral
13,616,0.0,neutral
16,834,0.0,neutral
19,397,-0.3182,negative
11,566,-0.6124,negative
16,746,-0.2584,negative
12,371,-0.6249,negative
14,468,0.7865,positive
14,384,-0.296,negative
15,266,0.0,neutral
12,498,-0.5766,negative
16,512,0.0,neutral
13,552,-0.7983,negative
16,293,-0.7034,negative
15,403,-0.7783,negative
16,354,-0.34,negative
13,325,0.3612,positive
13,336,0.0,neutral
9,360,0.0258,neutral
13,400,-0.1027,negative
13,515,-0.0516,negative
16,367,-0.7008,negative
12,538,-0.5267,negative
18,388,-0.7506,negative
10,285,0.0,neutral
13,414,-0.7269,negative
15,410,-0.5574,negative
11,332,-0.6037,negative
16,418,0.2023,positive
11,453,-0.4939,negative
16,350,-0.7672,negative
11,602,-0.5106,negative
15,437,-0.6369,negative
13,319,0.0762,positive
15,558,-0.7297,negative
14,456,-0.3254,negative
14,266,0.4824,positive
19,335,-0.4215,negative
14,356,0.2342,positive
19,399,0.0,neutral
13,335,0.0,neutral
11,423,0.3751,positive
13,300,-0.6808,negative
12,532,-0.347,negative
14,481,-0.8567,negative
10,625,-0.4767,negative
19,321,-0.2342,negative
15,480,-0.5574,negative
14,477,-0.5267,negative
17,273,0.5994,positive
13,344,-0.8271,negative
17,284,0.0,neutral
17,373,-0.2023,negative
12,290,-0.0747,negative
15,251,0.0,neutral
18,245,-0.802,negative
11,752,-0.6808,negative
13,183,0.0,neutral
14,514,0.3818,positive
13,471,0.0,neutral
17,612,0.0,neutral
18,391,-0.4215,negative
15,417,-0.6249,negative
16,682,-0.8613,negative
17,262,0.6369,positive
13,347,-0.7125,negative
11,416,0.128,positive
16,442,-0.5106,negative
15,420,0.4466,positive
15,440,-0.5106,negative
14,312,-0.6633,negative
20,334,-0.7089,negative
14,390,-0.6249,negative
14,323,-0.7456,negative
17,547,-0.34,negative
15,648,-0.7739,negative
13,677,0.0,neutral
14,359,-0.5106,negative
18,596,-0.5574,negative
16,359,-0.5423,negative
